TEMPLATE_ID,FILE_NAME,FRAME,RIGHT_EYE_X,RIGHT_EYE_Y,LEFT_EYE_X,LEFT_EYE_Y,NOSE_BASE_X,NOSE_BASE_Y
563,Bill_Walton/Bill_Walton_0001.jpg,,103.052,119.054,146.708,112.332,128.72,142.604
564,Billy_Andrade/Billy_Andrade_0001.jpg,,107.465,116.519,144.541,112.882,127.945,138.189
565,Billy_Beane/Billy_Beane_0001.jpg,,100.826,115.364,139.943,112.249,110.241,141.616
566,Billy_Bob_Thornton/Billy_Bob_Thornton_0001.jpg,,102.065,113.073,146.157,107.032,122.973,138.33
567,Billy_Boyd/Billy_Boyd_0001.jpg,,104.312,112.396,144.163,114.322,124.266,142.708
568,Billy_Crawford/Billy_Crawford_0001.jpg,,103.162,114.129,146.33,120.784,122.688,146.294
570,Billy_Donovan/Billy_Donovan_0001.jpg,,102.6,112.794,147.111,116.953,125.753,135.472
571,Billy_Edelin/Billy_Edelin_0001.jpg,,107.481,112.934,146.296,119.854,126.097,141.481
572,Billy_Gilman/Billy_Gilman_0001.jpg,,102.229,111.375,147.271,116.088,121.138,142.986
574,Billy_Joel/Billy_Joel_0001.jpg,,104.912,114.425,142.426,112.513,130.892,143.508
575,Billy_Rork/Billy_Rork_0001.jpg,,106.488,113.49,143.766,113.721,125.987,141.585
577,Billy_Tibbets/Billy_Tibbets_0001.jpg,,103.489,115.942,143.769,112.497,127.378,144.111
578,Bing_Crosby/Bing_Crosby_0001.jpg,,101.351,115.502,149.075,114.643,126.901,147.388
580,Bison_Dele/Bison_Dele_0001.jpg,,99.945,112.031,147.783,112.665,123.893,141.097
581,Bixente_LIzarazu/Bixente_LIzarazu_0001.jpg,,105.337,115.002,147.936,116.485,124.911,144.566
583,Blas_Ople/Blas_Ople_0001.jpg,,102.435,113.835,150.582,119.523,122.928,147.706
588,Bob_Alper/Bob_Alper_0001.jpg,,104.519,112.236,147.273,119.609,120.927,145.217
590,Bob_Bowlsby/Bob_Bowlsby_0001.jpg,,104.313,117.128,142.331,113.426,127.489,142.019
591,Bob_Cantrell/Bob_Cantrell_0001.jpg,,107.974,116.853,146.46,112.603,124.68,143.743
593,Bob_Crippen/Bob_Crippen_0001.jpg,,105.019,118.144,141.575,115.465,127.222,139.244
594,Bob_Curtis/Bob_Curtis_0001.jpg,,102.582,118.103,147.84,105.934,132.396,144.817
596,Bob_Eskridge/Bob_Eskridge_0001.jpg,,105.48,114.436,148.956,111.947,128.69,142.265
597,Bob_Ferguson/Bob_Ferguson_0001.jpg,,103.034,119.621,143.217,109.101,122.592,147.01
599,Bob_Goldman/Bob_Goldman_0001.jpg,,103.792,112.219,148.58,118.134,124.118,144.643
601,Bob_Guccione/Bob_Guccione_0001.jpg,,102.936,112.806,144.454,109.588,126.274,142.405
602,Bob_Hartley/Bob_Hartley_0001.jpg,,102.905,113.479,147.571,117.869,123.762,144.414
603,Bob_Hayes/Bob_Hayes_0001.jpg,,102.757,113.9,147.2,118.9,119.236,143.05
604,Bob_Herz/Bob_Herz_0001.jpg,,105.281,117.774,140.796,114.55,120.987,146.071
605,Bob_Holden/Bob_Holden_0001.jpg,,102.415,114.562,145.583,109.435,131.666,143.411
608,Bob_Iger/Bob_Iger_0001.jpg,,102.073,113.646,149.26,113.435,122.474,144.973
609,Bob_Krueger/Bob_Krueger_0001.jpg,,103.681,115.924,145.227,112.238,120.043,145.201
610,Bob_Melvin/Bob_Melvin_0001.jpg,,107.52,121.185,144.192,113.574,132.727,142.058
611,Bob_Menendez/Bob_Menendez_0001.jpg,,104.825,111.227,147.059,116.848,123.072,139.737
612,Bob_Newhart/Bob_Newhart_0001.jpg,,104.462,113.486,148.34,115.351,121.674,146.599
613,Bob_Petrino/Bob_Petrino_0001.jpg,,103.96,118.408,144.145,111.911,129.775,141.69
614,Bob_Riley/Bob_Riley_0001.jpg,,102.784,117.806,146.897,118.39,121.898,156.366
616,Bob_Sulkin/Bob_Sulkin_0001.jpg,,109.121,120.761,145.956,105.566,135.01,147.933
617,Bob_Taft/Bob_Taft_0001.jpg,,108.514,113.091,146.663,116.551,129.883,145.443
618,Bob_Wright/Bob_Wright_0001.jpg,,101.015,115.152,144.4,112.882,122.252,140.177
619,Bobby_Bowden/Bobby_Bowden_0001.jpg,,101.494,114.784,150.275,114.811,122.517,139.804
621,Bobby_Jackson/Bobby_Jackson_0001.jpg,,106.486,113.663,151.233,120.866,128.506,150.812
622,Bobby_Kielty/Bobby_Kielty_0001.jpg,,102.345,111.921,147.465,113.765,123.265,142.443
624,Bobo_Balde/Bobo_Balde_0001.jpg,,,,,,,
626,Bonnie_Fuller/Bonnie_Fuller_0001.jpg,,100.044,112.4,146.448,109.307,121.403,140.117
627,Bonnie_Hunt/Bonnie_Hunt_0001.jpg,,99.3041,118.45,142.289,117.959,127.795,141.148
631,Boris_Henry/Boris_Henry_0001.jpg,,109.555,110.94,148.034,119.654,132.524,144.912
632,Boris_Jordan/Boris_Jordan_0001.jpg,,102.555,114.905,146.544,115.644,123.92,141.659
633,Boris_Trajkovski/Boris_Trajkovski_0001.jpg,,104.18,114.24,149.876,112.396,126.908,138.837
635,Boutros_Boutros_Ghali/Boutros_Boutros_Ghali_0001.jpg,,97.7922,110.08,142.304,112.435,119.084,142.234
636,Brad_Alexander_Smith/Brad_Alexander_Smith_0001.jpg,,103.389,112.979,146.304,116.891,126.197,139.219
637,Brad_Banks/Brad_Banks_0001.jpg,,105.235,106.483,149.602,108.133,122.114,132.823
638,Brad_Brownell/Brad_Brownell_0001.jpg,,105.108,111.985,148.691,117.377,124.392,144.533
640,Brad_Gushue/Brad_Gushue_0001.jpg,,103.981,111.349,140.773,112.345,122.332,141.231
642,Brad_Miller/Brad_Miller_0001.jpg,,106.826,112.43,146.536,117.959,121.532,138.792
643,Brad_Pitt/Brad_Pitt_0001.jpg,,106.019,112.294,150.108,110.539,128.226,138.775
644,Brad_Russ/Brad_Russ_0001.jpg,,103.641,116.223,145.602,112.163,126.167,140.865
645,Brad_Smith/Brad_Smith_0001.jpg,,105.013,112.372,144.74,112.648,119.938,137.992
646,Brad_Wilk/Brad_Wilk_0001.jpg,,109.031,110.225,146.447,118.015,123.1,137.073
647,Brady_Rodgers/Brady_Rodgers_0001.jpg,,104.26,116.657,146.168,111.594,126.393,144.893
648,Brajesh_Mishra/Brajesh_Mishra_0001.jpg,,106.803,112.816,149.326,113.008,134.604,140.336
649,Brandon_Boyd/Brandon_Boyd_0001.jpg,,106.277,110.931,148.709,115.305,119.308,146.098
650,Brandon_Fails/Brandon_Fails_0001.jpg,,98.247,115.132,146.023,114.215,122.649,142.266
651,Brandon_Hammond/Brandon_Hammond_0001.jpg,,102.535,117.79,145.992,116.396,125.597,142.396
652,Brandon_Inge/Brandon_Inge_0001.jpg,,104.813,117.412,149.243,115.455,126.437,143.172
653,Brandon_Jones/Brandon_Jones_0001.jpg,,104.424,116.651,142.297,109.819,128.142,139.001
654,Brandon_Knight/Brandon_Knight_0001.jpg,,108.861,110.984,142.943,114.672,126.545,141.913
655,Brandon_Larson/Brandon_Larson_0001.jpg,,97.4568,115.861,143.719,109.722,129.233,143.289
656,Brandon_Lloyd/Brandon_Lloyd_0001.jpg,,99.251,116.208,138.123,109.697,129.764,139.948
657,Brandon_Robinson/Brandon_Robinson_0001.jpg,,100.912,117.626,149.839,114.367,127.139,142.744
658,Brandon_Spann/Brandon_Spann_0001.jpg,,102.976,117.717,143.419,116.098,122.619,135.333
659,Brandon_Webb/Brandon_Webb_0001.jpg,,,,,,,
661,Brawley_King/Brawley_King_0001.jpg,,102.096,108.207,146.509,109.19,126.188,137.197
662,Brenda_Magana/Brenda_Magana_0001.jpg,,102.657,115.573,144.808,111.083,126.414,141.602
663,Brenda_van_Dam/Brenda_van_Dam_0001.jpg,,105.821,117.575,146.218,110.211,130.58,139.243
664,Brenda_Wilson/Brenda_Wilson_0001.jpg,,102.796,112.897,148.7,109.972,127.152,141.949
665,Brendan_Fraser/Brendan_Fraser_0001.jpg,,102.578,116.175,145.74,112.502,131.173,145.725
666,Brendan_Gaughan/Brendan_Gaughan_0001.jpg,,102.192,117.862,145.813,107.908,128.843,141.015
670,Brent_Coles/Brent_Coles_0001.jpg,,104.505,115.535,144.036,116.23,123.778,141.095
671,Brett_Boone/Brett_Boone_0001.jpg,,107.363,114.247,146.533,111.786,127.725,141.845
672,Brett_Hawke/Brett_Hawke_0001.jpg,,104.537,117.918,147.625,113.375,127.778,143.282
674,Brett_Perry/Brett_Perry_0001.jpg,,101.028,115.012,151.61,113.197,121.638,152.902
676,Brian_Campbell/Brian_Campbell_0001.jpg,,102.774,112.985,147.271,116.708,124.491,144.003
679,Brian_Cook/Brian_Cook_0001.jpg,,103.506,118.11,141.051,107.683,129.156,137.115
681,Brian_De_Palma/Brian_De_Palma_0001.jpg,,103.511,105.008,142.178,98.896,126.102,128.876
682,Brian_Florence/Brian_Florence_0001.jpg,,,,,,,
683,Brian_Grazier/Brian_Grazier_0001.jpg,,107.113,115.503,143.39,115.638,127.984,141.966
684,Brian_Gregory/Brian_Gregory_0001.jpg,,103.787,117.431,142.849,114.977,128.412,142.147
687,Brian_Henson/Brian_Henson_0001.jpg,,103.914,112.006,148.298,117.637,121.866,145.742
688,Brian_Jordan/Brian_Jordan_0001.jpg,,106.241,118.398,145.238,115.264,129.881,140.547
689,Brian_Kerr/Brian_Kerr_0001.jpg,,104.947,112.827,145.128,118.351,122.607,143.566
690,Brian_Lara/Brian_Lara_0001.jpg,,102.872,117.875,141.009,118.194,134.36,145.237
691,Brian_McIntyre/Brian_McIntyre_0001.jpg,,108.711,122.509,144.565,110.194,135.742,141.148
692,Brian_Meadors/Brian_Meadors_0001.jpg,,105.106,112.848,151.32,114.821,126.335,138.883
694,Brian_Olson/Brian_Olson_0001.jpg,,109.023,116.183,146.697,110.642,124.061,143.967
695,Brian_Pavlich/Brian_Pavlich_0001.jpg,,105.167,109.248,144.617,110.528,121.541,139.692
696,Brian_Scalabrine/Brian_Scalabrine_0001.jpg,,103.159,115.576,142.162,111.393,128.226,145.036
697,Brian_Schneider/Brian_Schneider_0001.jpg,,106.991,110.309,146.215,109.97,130.161,138.204
698,Brian_StPierre/Brian_StPierre_0001.jpg,,103.391,116.856,150.437,108.345,132.303,141.568
699,Brian_Van_Dusen/Brian_Van_Dusen_0001.jpg,,108.748,112.206,145.477,113.154,126.11,137.847
700,Brian_Weaver/Brian_Weaver_0001.jpg,,104.438,112.942,143.732,112.824,121.426,136.782
702,Brian_Williams/Brian_Williams_0001.jpg,,102.093,108.816,146.552,116.615,124.105,143.1
707,Brittany_Snow/Brittany_Snow_0001.jpg,,103.308,115.79,148.96,104.521,135.387,135.398
708,Brock_Berlin/Brock_Berlin_0001.jpg,,100.097,113.126,146.889,116.018,121.668,143.131
709,Bronson_Arroyo/Bronson_Arroyo_0001.jpg,,102.94,114.34,149.377,110.291,125.481,140.509
710,Brook_Robinson/Brook_Robinson_0001.jpg,,106.811,108.867,149.784,118.356,122.316,144.205
711,Brooke_Adams/Brooke_Adams_0001.jpg,,103.69,112.435,148.139,112.726,127.529,136.872
712,Brooke_Gordon/Brooke_Gordon_0001.jpg,,103.317,114.784,147.409,112.78,123.848,142.514
714,Bruce_Arena/Bruce_Arena_0001.jpg,,107.298,112.589,147.571,116.829,118.366,142.406
715,Bruce_Gebhardt/Bruce_Gebhardt_0001.jpg,,105.102,114.105,147.761,118.85,127.885,138.676
716,Bruce_Lunsford/Bruce_Lunsford_0001.jpg,,108.904,114.616,149.768,116.436,118.655,147.684
717,Bruce_Paltrow/Bruce_Paltrow_0001.jpg,,113.186,110.727,149.529,106.716,135.842,134.548
721,Bruce_Willis/Bruce_Willis_0001.jpg,,104.096,116.983,148.555,108.743,119.71,152.07
722,Bruna_Colosio/Bruna_Colosio_0001.jpg,,106.211,112.908,147.02,114.283,120.629,144.637
723,Bruno_Junquiera/Bruno_Junquiera_0001.jpg,,106.874,114.351,149.522,110.881,129.239,136.089
724,Bryan_Adams/Bryan_Adams_0001.jpg,,103.243,115.104,146.351,117.717,129.673,148.736
725,Bryan_Chui/Bryan_Chui_0001.jpg,,107.095,114.834,146.807,112.475,128.821,140.937
726,Bryan_Cooley/Bryan_Cooley_0001.jpg,,104.484,120.628,140.024,111.893,127.146,138.635
727,Bryan_Murray/Bryan_Murray_0001.jpg,,97.5278,118.112,142.639,110.468,129.337,146.357
728,Bryan_Thomas/Bryan_Thomas_0001.jpg,,104.208,122.741,143.86,109.636,129.746,142.82
729,Bryant_Young/Bryant_Young_0001.jpg,,97.966,115.562,141.295,115.955,126.345,147.29
730,Bryce_Carmine/Bryce_Carmine_0001.jpg,,105.692,119.234,144.738,116.403,127.184,145.98
731,Buck_Rodgers/Buck_Rodgers_0001.jpg,,105.265,114.519,148.794,117.056,121.58,145.132
733,Budd_Schulberg/Budd_Schulberg_0001.jpg,,130.581,115.142,166.484,112.681,158.345,155.545
734,Buddy_Ryan/Buddy_Ryan_0001.jpg,,117.118,111.833,158.707,104.151,147.153,138.937
735,Buford_Blount/Buford_Blount_0001.jpg,,102.941,114.568,149.962,112.07,128.265,145.757
737,Bustam_A_Zedan_Aljanabi/Bustam_A_Zedan_Aljanabi_0001.jpg,,106.363,112.631,145.657,111.222,134.916,134.535
739,Buzz_Hargrove/Buzz_Hargrove_0001.jpg,,106.58,115.861,149.338,114.337,135.897,146.403
745,Calvin_Harrison/Calvin_Harrison_0001.jpg,,101.727,102.835,148.236,106.297,122.576,130.985
746,Calvin_Joseph_Coleman/Calvin_Joseph_Coleman_0001.jpg,,109.36,109.747,158.914,110.649,136.72,137.149
750,Camille_Lewis/Camille_Lewis_0001.jpg,,106.264,113.838,148.849,119.549,125.264,140.073
752,Candace_Sutton/Candace_Sutton_0001.jpg,,113.449,119.456,147.721,120.334,136.652,146.085
753,Candice_Beatty/Candice_Beatty_0001.jpg,,106.647,112.969,156.122,111.582,131.392,136.736
757,Cari_Davis/Cari_Davis_0001.jpg,,102.866,120.197,140.32,105.279,132.909,136.918
758,Carin_Koch/Carin_Koch_0001.jpg,,101.977,110.26,154.122,114.483,129.955,145.998
759,Carina_Lau_Ka-ling/Carina_Lau_Ka-ling_0001.jpg,,105.009,110.732,144.034,112.614,122.979,136.625
761,Carl_Pope/Carl_Pope_0001.jpg,,104.25,118.665,149.5,113.438,123.888,139.205
766,Carla_Moreno/Carla_Moreno_0001.jpg,,106.789,109.291,150.774,116.155,122.257,140.941
774,Carlos_Arroyo/Carlos_Arroyo_0001.jpg,,106.621,113.311,145.806,110.184,127.167,139.824
775,Carlos_Barra/Carlos_Barra_0001.jpg,,103.806,114.937,146.132,115.678,123.38,139.711
776,Carlos_Barragan/Carlos_Barragan_0001.jpg,,104.931,116.77,145.364,110.81,128.822,140.412
777,Carlos_Beltran/Carlos_Beltran_0001.jpg,,101.062,109.471,155.743,112.077,124.458,148.043
780,Carlos_Fasciolo/Carlos_Fasciolo_0001.jpg,,105.109,115.75,144.871,116.477,124.618,139.834
783,Carlos_Juarez/Carlos_Juarez_0001.jpg,,106.423,118.481,145.78,115.864,123.275,145.382
784,Carlos_Lordkipanitse/Carlos_Lordkipanitse_0001.jpg,,104.851,115.798,144.778,110.177,128.792,141.358
790,Carlos_Paternina/Carlos_Paternina_0001.jpg,,104.68,113.817,145.515,114.873,123.376,139.625
793,Carlos_Ruckauf/Carlos_Ruckauf_0001.jpg,,105.705,115.547,147.459,111.543,124.396,148.05
796,Carlos_Savedra/Carlos_Savedra_0001.jpg,,109.438,106.721,147.587,117.895,122.261,137.774
798,Carlton_Baugh/Carlton_Baugh_0001.jpg,,103.258,109.224,155.464,111.989,129.61,142.96
804,Carol_Carmody/Carol_Carmody_0001.jpg,,105.174,120.277,145.315,111.044,129.088,145.062
806,Carol_Niedermayer/Carol_Niedermayer_0001.jpg,,104.557,117.394,150.565,115.683,131.948,140.604
807,Carol_Williams/Carol_Williams_0001.jpg,,102.407,113.474,145.549,112.567,124.166,140.487
815,Carolyn_Kuhl/Carolyn_Kuhl_0001.jpg,,102.409,110.805,147.109,116.209,119.172,140.729
820,Casey_Crowder/Casey_Crowder_0001.jpg,,104.607,118.715,145.479,114.241,127.713,143.705
821,Casey_Mears/Casey_Mears_0001.jpg,,102.878,114.785,147.2,115.79,124.399,144.296
822,Cass_Ballenger/Cass_Ballenger_0001.jpg,,100.905,117.205,141.859,117.767,121.277,143.732
823,Cassandra_Heise/Cassandra_Heise_0001.jpg,,114.414,110.345,147.274,109.009,133.544,132.502
830,Catherine_Woodard/Catherine_Woodard_0001.jpg,,104.509,115.116,144.002,112.371,126.821,141.816
832,Cathryn_Crawford/Cathryn_Crawford_0001.jpg,,104.355,111.982,146.885,120.524,126.307,139.778
833,Cathy_Chisholm/Cathy_Chisholm_0001.jpg,,101.551,119.002,144.966,105.528,137.127,143.059
839,Cecilia_Chang/Cecilia_Chang_0001.jpg,,103.306,116.332,143.836,108.06,123.728,141.339
841,Cedric_Benson/Cedric_Benson_0001.jpg,,105.939,114.215,157.344,119.164,125.269,142
842,Celia_Cruz/Celia_Cruz_0001.jpg,,106.183,112.909,147.826,112.754,130.403,144.757
849,Cha_Yung-gu/Cha_Yung-gu_0001.jpg,,108.41,122,146.5,114.599,133.543,143.029
852,Chan_Choi/Chan_Choi_0001.jpg,,103.879,116.651,143.112,114.596,119.716,147.077
854,Chan_Ho_Park/Chan_Ho_Park_0001.jpg,,103.126,112.115,143.418,114.09,124.67,138.809
855,Chance_Mock/Chance_Mock_0001.jpg,,102.956,113.719,145.22,113.235,122.846,141.642
857,Chandrika_Kumaratunga/Chandrika_Kumaratunga_0001.jpg,,103.484,116.563,141.631,112.763,115.587,143.286
859,Chang_Jae_On/Chang_Jae_On_0001.jpg,,106.863,115.761,147.934,114.274,127.045,141.681
860,Chang_Saio-yue/Chang_Saio-yue_0001.jpg,,103.841,115.615,144.084,115.768,118.718,145.186
861,Chang_Sang/Chang_Sang_0001.jpg,,102.901,116.653,141.635,107.611,129.463,138.825
862,Chang_Tso/Chang_Tso_0001.jpg,,104.787,117.947,144.948,109.687,131.358,139.955
863,Chante_Jawan_Mallard/Chante_Jawan_Mallard_0001.jpg,,105.912,114.436,148.275,117.887,126.73,140.862
864,Charla_Moye/Charla_Moye_0001.jpg,,107.605,114.875,147.665,113.485,129.227,140.504
865,Charlene_Barshefsky/Charlene_Barshefsky_0001.jpg,,108.627,116.906,147.495,116.211,127.891,143.421
866,Charles_Bell/Charles_Bell_0001.jpg,,105.375,112.22,144.514,113.452,126.577,140.938
868,Charles_Chandler_IV/Charles_Chandler_IV_0001.jpg,,98.1524,117.77,137.466,111.713,117.677,142.727
869,Charles_Cope/Charles_Cope_0001.jpg,,103.587,112.134,145.677,110.647,125.359,138.681
871,Charles_Holzner/Charles_Holzner_0001.jpg,,107.573,119.638,147.407,113.503,118.305,143.428
874,Charles_Lebois/Charles_Lebois_0001.jpg,,105.693,115.258,145.526,115.803,125.741,142.392
877,Charles_Pickering/Charles_Pickering_0001.jpg,,105.129,115.459,142.325,111.046,129.861,136.933
878,Charles_Pouty/Charles_Pouty_0001.jpg,,109.743,111.662,145.233,120.221,121.34,140.412
879,Charles_Richardson/Charles_Richardson_0001.jpg,,102.7,113.009,143.448,112.516,127.169,142.943
887,Charlie_Garner/Charlie_Garner_0001.jpg,,104.58,113.693,153.508,113.166,121.222,148.008
889,Charlie_Sheen/Charlie_Sheen_0001.jpg,,103.598,121.536,146.546,109.653,131.69,141.802
890,Charlie_Williams/Charlie_Williams_0001.jpg,,106.402,117.85,143.687,115.933,124.112,144.774
894,Charlotte_Chambers/Charlotte_Chambers_0001.jpg,,99.1004,115.239,143.378,111.328,127.911,140.425
898,Charmaine_Crooks/Charmaine_Crooks_0001.jpg,,106.569,110.085,147.382,117.403,123.013,139.208
899,Chawki_Armali/Chawki_Armali_0001.jpg,,104.874,117.55,142.822,110.714,123.336,143.769
905,Chen_Tsai-chin/Chen_Tsai-chin_0001.jpg,,103.264,113.332,140.403,118,113.191,145.274
911,Cheryl_Little/Cheryl_Little_0001.jpg,,103.979,113.357,149.188,118.049,123.924,145.197
913,Chhouk_Rin/Chhouk_Rin_0001.jpg,,102.642,113.235,146.55,111.527,128.044,141.75
916,Chin-Hui_Tsao/Chin-Hui_Tsao_0001.jpg,,107.752,115.03,148.071,114.904,129.125,143.18
917,Chip_Burrus/Chip_Burrus_0001.jpg,,104.73,112.048,145.589,116.215,121.461,141.463
919,Chip_Knight/Chip_Knight_0001.jpg,,97.8768,112.294,146.578,112.178,124.418,147.865
920,Chistian_Stahl/Chistian_Stahl_0001.jpg,,105.139,117.51,144.139,120.718,122.009,143.595
922,Chloe_Sevigny/Chloe_Sevigny_0001.jpg,,105.963,112.847,145.564,113.495,126.064,142.184
923,Cho_Myung-kyun/Cho_Myung-kyun_0001.jpg,,104.755,112.853,148.11,114.266,126.749,141.234
925,Choi_Yun-yong/Choi_Yun-yong_0001.jpg,,105.291,114.323,145.428,115.776,124.81,143.709
927,Chris_Andrews/Chris_Andrews_0001.jpg,,,,,,,
931,Chris_Claiborne/Chris_Claiborne_0001.jpg,,99.0517,113.105,145.663,113.022,123.635,138.536
936,Chris_Crocker/Chris_Crocker_0001.jpg,,111.529,115.579,144.54,112.477,124.421,140.585
938,Chris_Forsyth/Chris_Forsyth_0001.jpg,,103.998,111.296,143.98,116.872,128.837,144.435
939,Chris_Gratton/Chris_Gratton_0001.jpg,,98.0888,114.044,155.406,113.824,128.315,159.836
942,Chris_Kolanas/Chris_Kolanas_0001.jpg,,101.307,118.536,150.956,110.221,130.249,143.252
945,Chris_Neil/Chris_Neil_0001.jpg,,104.532,112.844,145.242,118.668,125.145,146.803
948,Chris_Pronger/Chris_Pronger_0001.jpg,,106.82,109.786,147.185,116.275,126.985,139.941
949,Chris_Reitsma/Chris_Reitsma_0001.jpg,,103.74,121.144,145.563,113.108,117.85,147.776
951,Chris_Simon/Chris_Simon_0001.jpg,,104.411,113.985,147.941,116.646,124.546,141.712
952,Chris_Swecker/Chris_Swecker_0001.jpg,,104.382,115.808,146.726,115.834,123.577,145.64
953,Chris_Terry/Chris_Terry_0001.jpg,,97.6884,117.611,150.915,114.095,125.666,150.611
956,Chris_Whitney/Chris_Whitney_0001.jpg,,100.528,113.421,149.338,114.24,124.45,139.813
961,Christian_Lirette/Christian_Lirette_0001.jpg,,103.729,113.331,145.068,111.06,126.999,138.737
965,Christian_Patino/Christian_Patino_0001.jpg,,107.227,118.759,144.458,115.289,128.749,142.14
966,Christian_Von_Wernich/Christian_Von_Wernich_0001.jpg,,102.849,112.091,150.162,111.958,127.867,141.861
970,Christina_Sawaya/Christina_Sawaya_0001.jpg,,103.401,113.189,149.86,115.847,127.341,142.521
975,Christine_Rau/Christine_Rau_0001.jpg,,104.446,110.468,148.631,111.704,129.219,143.623
979,Christopher_Conyers/Christopher_Conyers_0001.jpg,,103.483,112.593,148.31,116.976,122.79,143.74
983,Christopher_Russell/Christopher_Russell_0001.jpg,,101.447,115.696,143.878,114.445,122.08,141.536
984,Christopher_Speer/Christopher_Speer_0001.jpg,,104.256,111.467,144.935,109.88,125.556,135.768
986,Christopher_Whittle/Christopher_Whittle_0001.jpg,,102.356,109.573,146.751,121.889,114.766,147.843
987,Christy_Ferer/Christy_Ferer_0001.jpg,,103.499,114.454,148.477,115.919,118.818,148.855
991,Chuck_Bednarik/Chuck_Bednarik_0001.jpg,,102.516,115.223,149.389,110.548,125.764,136.326
992,Chuck_Eidson/Chuck_Eidson_0001.jpg,,109.94,119.168,144.366,112.266,139.836,141.02
993,Chuck_Finley/Chuck_Finley_0001.jpg,,106.068,114.629,143.205,115.962,125.866,139.84
999,Chyung_Dai-chul/Chyung_Dai-chul_0001.jpg,,105.862,110.569,145.374,113.39,123.383,134.459
1004,Cindy_Moll/Cindy_Moll_0001.jpg,,103.076,113.584,145.447,114.732,128.744,140.482
1006,Cindy_Zagorski/Cindy_Zagorski_0001.jpg,,109.028,115.608,146.104,115.818,114.015,141.6
1009,Claire_De_Gryse/Claire_De_Gryse_0001.jpg,,105.02,109.343,147.3,112.675,122.389,135.198
1014,Clare_Latimer/Clare_Latimer_0001.jpg,,97.9389,111.808,146.454,110.665,124.651,141.533
1020,Claudia_Coslovich/Claudia_Coslovich_0001.jpg,,100.716,121.28,142.882,115.523,126.604,142.537
1023,Claudine_Farrell/Claudine_Farrell_0001.jpg,,103.889,118.152,143.271,109.925,126.508,137.832
1025,Claudio_Lopez/Claudio_Lopez_0001.jpg,,107.886,115.595,148.893,115.248,122.337,143.127
1028,Clay_Campbell/Clay_Campbell_0001.jpg,,105.04,114.764,145.08,111.444,127.408,141.774
1029,Clemente_de_la_Vega/Clemente_de_la_Vega_0001.jpg,,99.6224,114.058,144.042,114.645,127.053,154.226
1030,Cliff_Ellis/Cliff_Ellis_0001.jpg,,106.79,113.461,148.128,115.808,126.842,142.292
1031,Clifford_Etienne/Clifford_Etienne_0001.jpg,,103.577,110.178,148.946,115.034,119.967,144.819
1032,Clifford_Robinson/Clifford_Robinson_0001.jpg,,98.7121,115.212,147.545,113.687,124.26,141.963
1035,Clint_Lamebear/Clint_Lamebear_0001.jpg,,105.09,113.502,148.667,113.002,127.985,142.898
1038,Coco_dEste/Coco_dEste_0001.jpg,,116.703,115.884,150.294,117.348,144.581,147.364
1039,Cole_Chapman/Cole_Chapman_0001.jpg,,105.558,112.538,148.868,110.768,129.73,137.876
1046,Colin_Phillips/Colin_Phillips_0001.jpg,,103.728,111.996,148.508,115.7,121.703,142.991
1048,Colin_Prescot/Colin_Prescot_0001.jpg,,102.659,118.963,147.969,111.636,128.379,146.154
1050,Colleen_Donovan/Colleen_Donovan_0001.jpg,,107.217,113.42,148.896,121.02,128.533,144.933
